series,timestamp,value,label
A,2020-01-07T07:08:30.000Z,1.1496195793151855,
B,2020-01-07T07:08:30.000Z,142.57809448242188,
C,2020-01-07T07:08:30.000Z,137.0497589111328,
D,2020-01-07T07:08:30.000Z,127.8126220703125,
E,2020-01-07T07:08:30.000Z,94.59280395507812,
A,2020-01-07T07:10:40.000Z,14.953733444213867,
B,2020-01-07T07:10:40.000Z,146.26943969726562,
C,2020-01-07T07:10:40.000Z,144.46664428710938,
D,2020-01-07T07:10:40.000Z,142.40635681152344,
E,2020-01-07T07:10:40.000Z,100.10904693603516,
A,2020-01-07T07:12:20.000Z,18.60774040222168,
B,2020-01-07T07:12:20.000Z,147.96487426757812,
C,2020-01-07T07:12:20.000Z,147.3854217529297,
D,2020-01-07T07:12:20.000Z,146.398193359375,
E,2020-01-07T07:12:20.000Z,103.713134765625,
A,2020-01-07T07:14:00.000Z,14.141819953918457,
B,2020-01-07T07:14:00.000Z,149.48861694335938,
C,2020-01-07T07:14:00.000Z,149.53152465820312,
D,2020-01-07T07:14:00.000Z,149.55299377441406,
E,2020-01-07T07:14:00.000Z,107.99565124511719,
A,2020-01-07T07:15:40.000Z,22.668100357055664,
B,2020-01-07T07:15:40.000Z,150.6280975341797,
C,2020-01-07T07:15:40.000Z,150.9295196533203,
D,2020-01-07T07:15:40.000Z,151.4462432861328,
E,2020-01-07T07:15:40.000Z,111.3071060180664,
A,2020-01-07T07:17:20.000Z,16.98391342163086,
B,2020-01-07T07:17:20.000Z,147.96487426757812,
C,2020-01-07T07:17:20.000Z,144.78860473632812,
D,2020-01-07T07:17:20.000Z,152.69500732421875,
E,2020-01-07T07:17:20.000Z,113.96565246582031,
A,2020-01-07T07:26:30.000Z,1.5551819801330566,
B,2020-01-07T07:26:30.000Z,147.12791442871094,
C,2020-01-07T07:26:30.000Z,144.55255126953125,
D,2020-01-07T07:26:30.000Z,154.4174041748047,
E,2020-01-07T07:26:30.000Z,124.12251281738281,
A,2020-01-07T07:28:10.000Z,16.98391342163086,
B,2020-01-07T07:28:10.000Z,149.16671752929688,
C,2020-01-07T07:28:10.000Z,148.1794891357422,
D,2020-01-07T07:28:10.000Z,155.06336975097656,
E,2020-01-07T07:28:10.000Z,125.3170166015625,
A,2020-01-07T07:29:50.000Z,20.231569290161133,
B,2020-01-07T07:29:50.000Z,147.77169799804688,
C,2020-01-07T07:29:50.000Z,144.57398986816406,
