series,timestamp,value,label
A,2021-03-15T09:17:00.000Z,1211.86865234375,
B,2021-03-15T09:17:00.000Z,95.86083221435547,
C,2021-03-15T09:17:00.000Z,95.5649642944336,
D,2021-03-15T09:17:00.000Z,93.3248062133789,
E,2021-03-15T09:17:00.000Z,90.30268859863281,
A,2021-03-15T09:17:10.000Z,1211.86865234375,
B,2021-03-15T09:17:10.000Z,95.86083221435547,
C,2021-03-15T09:17:10.000Z,95.5649642944336,
D,2021-03-15T09:17:10.000Z,93.3248062133789,
E,2021-03-15T09:17:10.000Z,90.30268859863281,
A,2021-03-15T09:17:20.000Z,1211.86865234375,
B,2021-03-15T09:17:20.000Z,95.86083221435547,
C,2021-03-15T09:17:20.000Z,95.5649642944336,
D,2021-03-15T09:17:20.000Z,93.3248062133789,
E,2021-03-15T09:17:20.000Z,90.30268859863281,
A,2021-03-15T09:17:30.000Z,3895.994384765625,
B,2021-03-15T09:17:30.000Z,95.69178771972656,
C,2021-03-15T09:17:30.000Z,95.79743957519531,
D,2021-03-15T09:17:30.000Z,93.5783920288086,
E,2021-03-15T09:17:30.000Z,90.45065307617188,
A,2021-03-15T09:17:40.000Z,3895.994384765625,
B,2021-03-15T09:17:40.000Z,95.69178771972656,
C,2021-03-15T09:17:40.000Z,95.79743957519531,
D,2021-03-15T09:17:40.000Z,93.5783920288086,
E,2021-03-15T09:17:40.000Z,90.45065307617188,
A,2021-03-15T09:17:50.000Z,3895.994384765625,
B,2021-03-15T09:17:50.000Z,95.69178771972656,
C,2021-03-15T09:17:50.000Z,95.79743957519531,
D,2021-03-15T09:17:50.000Z,93.5783920288086,
E,2021-03-15T09:17:50.000Z,90.45065307617188,
A,2021-03-15T09:18:00.000Z,3911.4228515625,
B,2021-03-15T09:18:00.000Z,95.69178771972656,
C,2021-03-15T09:18:00.000Z,97.59378814697266,
D,2021-03-15T09:18:00.000Z,94.42375946044922,
E,2021-03-15T09:18:00.000Z,90.95785522460938,
A,2021-03-15T09:18:10.000Z,3911.4228515625,
B,2021-03-15T09:18:10.000Z,95.69178771972656,
C,2021-03-15T09:18:10.000Z,97.59378814697266,
D,2021-03-15T09:18:10.000Z,94.42375946044922,
E,2021-03-15T09:18:10.000Z,90.95785522460938,
A,2021-03-15T09:18:20.000Z,3911.4228515625,
B,2021-03-15T09:18:20.000Z,95.69178771972656,
C,2021-03-15T09:18:20.000Z,97.59378814697266,
D,2021-03-15T09:18:20.000Z,94.42375946044922,
E,2021-03-15T09:18:20.000Z,90.95785522460938,
A,2021-03-15T09:18:30.000Z,3702.734130859375,
B,2021-03-15T09:18:30.000Z,96.05105590820312,
C,2021-03-15T09:18:30.000Z,100.7874755859375,
D,2021-03-15T09:18:30.000Z,96.22013854980469,
E,2021-03-15T09:18:30.000Z,91.73979187011719,
A,2021-03-15T09:18:40.000Z,3702.734130859375,
B,2021-03-15T09:18:40.000Z,96.05105590820312,
C,2021-03-15T09:18:40.000Z,100.7874755859375,
D,2021-03-15T09:18:40.000Z,96.22013854980469,
E,2021-03-15T09:18:40.000Z,91.73979187011719,
A,2021-03-15T09:18:50.000Z,3702.734130859375,
B,2021-03-15T09:18:50.000Z,96.05105590820312,
C,2021-03-15T09:18:50.000Z,100.7874755859375,
D,2021-03-15T09:18:50.000Z,96.22013854980469,
E,2021-03-15T09:18:50.000Z,91.73979187011719,
A,2021-03-15T09:19:00.000Z,3679.185791015625,
B,2021-03-15T09:19:00.000Z,96.1989974975586,
C,2021-03-15T09:19:00.000Z,102.18669128417969,
D,2021-03-15T09:19:00.000Z,98.5659408569336,
E,2021-03-15T09:19:00.000Z,92.69084167480469,
A,2021-03-15T09:19:10.000Z,3679.185791015625,
B,2021-03-15T09:19:10.000Z,96.1989974975586,
C,2021-03-15T09:19:10.000Z,102.18669128417969,
D,2021-03-15T09:19:10.000Z,98.5659408569336,
E,2021-03-15T09:19:10.000Z,92.69084167480469,
A,2021-03-15T09:19:20.000Z,3679.185791015625,
B,2021-03-15T09:19:20.000Z,96.1989974975586,
C,2021-03-15T09:19:20.000Z,102.18669128417969,
D,2021-03-15T09:19:20.000Z,98.5659408569336,
E,2021-03-15T09:19:20.000Z,92.69084167480469,
A,2021-03-15T09:19:30.000Z,4054.338134765625,
B,2021-03-15T09:19:30.000Z,96.53711700439453,
C,2021-03-15T09:19:30.000Z,102.61073303222656,
D,2021-03-15T09:19:30.000Z,100.74505615234375,
E,2021-03-15T09:19:30.000Z,93.6418228149414,
A,2021-03-15T09:19:40.000Z,4054.338134765625,
B,2021-03-15T09:19:40.000Z,96.53711700439453,
C,2021-03-15T09:19:40.000Z,102.61073303222656,
D,2021-03-15T09:19:40.000Z,100.74505615234375,
E,2021-03-15T09:19:40.000Z,93.6418228149414,
A,2021-03-15T09:19:50.000Z,4054.338134765625,
B,2021-03-15T09:19:50.000Z,96.53711700439453,
C,2021-03-15T09:19:50.000Z,102.61073303222656,
D,2021-03-15T09:19:50.000Z,100.74505615234375,
E,2021-03-15T09:19:50.000Z,93.6418228149414,
A,2021-03-15T09:20:00.000Z,3858.23583984375,
B,2021-03-15T09:20:00.000Z,96.83299255371094,
C,2021-03-15T09:20:00.000Z,103.50116729736328,
D,2021-03-15T09:20:00.000Z,102.69551086425781,
E,2021-03-15T09:20:00.000Z,94.5294418334961,
A,2021-03-15T09:20:10.000Z,3858.23583984375,
B,2021-03-15T09:20:10.000Z,96.83299255371094,
C,2021-03-15T09:20:10.000Z,103.50116729736328,
D,2021-03-15T09:20:10.000Z,102.69551086425781,
E,2021-03-15T09:20:10.000Z,94.5294418334961,
A,2021-03-15T09:20:20.000Z,3858.23583984375,
B,2021-03-15T09:20:20.000Z,96.83299255371094,
C,2021-03-15T09:20:20.000Z,103.50116729736328,
D,2021-03-15T09:20:20.000Z,102.69551086425781,
E,2021-03-15T09:20:20.000Z,94.5294418334961,
A,2021-03-15T09:20:30.000Z,3969.076171875,
B,2021-03-15T09:20:30.000Z,96.83299255371094,
C,2021-03-15T09:20:30.000Z,104.09478759765625,
D,2021-03-15T09:20:30.000Z,104.41277313232422,
E,2021-03-15T09:20:30.000Z,95.58610534667969,
A,2021-03-15T09:20:40.000Z,3969.076171875,
B,2021-03-15T09:20:40.000Z,96.83299255371094,
C,2021-03-15T09:20:40.000Z,104.09478759765625,
D,2021-03-15T09:20:40.000Z,104.41277313232422,
E,2021-03-15T09:20:40.000Z,95.58610534667969,
A,2021-03-15T09:20:50.000Z,3969.076171875,
B,2021-03-15T09:20:50.000Z,96.83299255371094,
C,2021-03-15T09:20:50.000Z,104.09478759765625,
D,2021-03-15T09:20:50.000Z,104.41277313232422,
E,2021-03-15T09:20:50.000Z,95.58610534667969,
A,2021-03-15T09:21:00.000Z,3572.4052734375,
B,2021-03-15T09:21:00.000Z,96.7061996459961,
C,2021-03-15T09:21:00.000Z,103.81918334960938,
D,2021-03-15T09:21:00.000Z,105.87562561035156,
E,2021-03-15T09:21:00.000Z,97.46702575683594,
A,2021-03-15T09:21:10.000Z,3572.4052734375,
B,2021-03-15T09:21:10.000Z,96.7061996459961,
C,2021-03-15T09:21:10.000Z,103.81918334960938,
D,2021-03-15T09:21:10.000Z,105.87562561035156,
E,2021-03-15T09:21:10.000Z,97.46702575683594,
A,2021-03-15T09:21:20.000Z,3572.4052734375,
B,2021-03-15T09:21:20.000Z,96.7061996459961,
C,2021-03-15T09:21:20.000Z,103.81918334960938,
D,2021-03-15T09:21:20.000Z,105.87562561035156,
E,2021-03-15T09:21:20.000Z,97.46702575683594,
A,2021-03-15T09:21:30.000Z,3699.080078125,
B,2021-03-15T09:21:30.000Z,96.68505859375,
C,2021-03-15T09:21:30.000Z,102.94989776611328,
D,2021-03-15T09:21:30.000Z,107.10528564453125,
E,2021-03-15T09:21:30.000Z,99.85508728027344,
A,2021-03-15T09:21:40.000Z,3699.080078125,
B,2021-03-15T09:21:40.000Z,96.68505859375,
C,2021-03-15T09:21:40.000Z,102.94989776611328,
D,2021-03-15T09:21:40.000Z,107.10528564453125,
E,2021-03-15T09:21:40.000Z,99.85508728027344,
A,2021-03-15T09:21:50.000Z,3699.080078125,
B,2021-03-15T09:21:50.000Z,96.68505859375,
C,2021-03-15T09:21:50.000Z,102.94989776611328,
D,2021-03-15T09:21:50.000Z,107.10528564453125,
E,2021-03-15T09:21:50.000Z,99.85508728027344,
A,2021-03-15T09:22:00.000Z,3703.140380859375,
B,2021-03-15T09:22:00.000Z,96.72734069824219,
C,2021-03-15T09:22:00.000Z,102.56834411621094,
D,2021-03-15T09:22:00.000Z,108.1653060913086,
E,2021-03-15T09:22:00.000Z,101.63549041748047,
A,2021-03-15T09:22:10.000Z,3703.140380859375,
B,2021-03-15T09:22:10.000Z,96.72734069824219,
C,2021-03-15T09:22:10.000Z,102.56834411621094,
D,2021-03-15T09:22:10.000Z,108.1653060913086,
E,2021-03-15T09:22:10.000Z,101.63549041748047,
A,2021-03-15T09:22:20.000Z,3703.140380859375,
B,2021-03-15T09:22:20.000Z,96.72734069824219,
C,2021-03-15T09:22:20.000Z,102.56834411621094,
D,2021-03-15T09:22:20.000Z,108.1653060913086,
