series,timestamp,value,label
A,2020-10-19T08:00:00.000Z,25.10384178161621,
B,2020-10-19T08:00:00.000Z,95.0155029296875,
C,2020-10-19T08:00:00.000Z,95.18458557128906,
D,2020-10-19T08:00:00.000Z,92.96556854248047,
E,2020-10-19T08:00:00.000Z,91.63414001464844,
A,2020-10-19T08:00:10.000Z,25.10384178161621,
B,2020-10-19T08:00:10.000Z,95.0155029296875,
C,2020-10-19T08:00:10.000Z,95.18458557128906,
D,2020-10-19T08:00:10.000Z,92.96556854248047,
E,2020-10-19T08:00:10.000Z,91.63414001464844,
A,2020-10-19T08:00:20.000Z,25.10384178161621,
B,2020-10-19T08:00:20.000Z,95.0155029296875,
C,2020-10-19T08:00:20.000Z,95.18458557128906,
D,2020-10-19T08:00:20.000Z,92.96556854248047,
E,2020-10-19T08:00:20.000Z,91.63414001464844,
A,2020-10-19T08:00:30.000Z,7.6457200050354,
B,2020-10-19T08:00:30.000Z,95.0155029296875,
C,2020-10-19T08:00:30.000Z,95.16343688964844,
D,2020-10-19T08:00:30.000Z,92.98667907714844,
E,2020-10-19T08:00:30.000Z,91.63414001464844,
A,2020-10-19T08:00:40.000Z,7.6457200050354,
B,2020-10-19T08:00:40.000Z,95.0155029296875,
C,2020-10-19T08:00:40.000Z,95.16343688964844,
D,2020-10-19T08:00:40.000Z,92.98667907714844,
E,2020-10-19T08:00:40.000Z,91.63414001464844,
A,2020-10-19T08:00:50.000Z,7.6457200050354,
B,2020-10-19T08:00:50.000Z,95.0155029296875,
C,2020-10-19T08:00:50.000Z,95.16343688964844,
D,2020-10-19T08:00:50.000Z,92.98667907714844,
E,2020-10-19T08:00:50.000Z,91.63414001464844,
A,2020-10-19T08:02:30.000Z,2.773447275161743,
B,2020-10-19T08:02:30.000Z,94.99439239501953,
C,2020-10-19T08:02:30.000Z,95.18458557128906,
D,2020-10-19T08:02:30.000Z,93.02893829345703,
E,2020-10-19T08:02:30.000Z,91.69754028320312,
A,2020-10-19T08:02:40.000Z,2.773447275161743,
B,2020-10-19T08:02:40.000Z,94.99439239501953,
C,2020-10-19T08:02:40.000Z,95.18458557128906,
D,2020-10-19T08:02:40.000Z,93.02893829345703,
E,2020-10-19T08:02:40.000Z,91.69754028320312,
A,2020-10-19T08:02:50.000Z,2.773447275161743,
B,2020-10-19T08:02:50.000Z,94.99439239501953,
C,2020-10-19T08:02:50.000Z,95.18458557128906,
D,2020-10-19T08:02:50.000Z,93.02893829345703,
E,2020-10-19T08:02:50.000Z,91.69754028320312,
A,2020-10-19T08:03:00.000Z,18.60774040222168,
B,2020-10-19T08:03:00.000Z,94.97325134277344,
C,2020-10-19T08:03:00.000Z,95.18458557128906,
D,2020-10-19T08:03:00.000Z,93.05007934570312,
E,2020-10-19T08:03:00.000Z,91.71868133544922,
A,2020-10-19T08:03:10.000Z,18.60774040222168,
B,2020-10-19T08:03:10.000Z,94.97325134277344,
C,2020-10-19T08:03:10.000Z,95.18458557128906,
D,2020-10-19T08:03:10.000Z,93.05007934570312,
E,2020-10-19T08:03:10.000Z,91.71868133544922,
A,2020-10-19T08:03:20.000Z,18.60774040222168,
B,2020-10-19T08:03:20.000Z,94.97325134277344,
C,2020-10-19T08:03:20.000Z,95.18458557128906,
D,2020-10-19T08:03:20.000Z,93.05007934570312,
E,2020-10-19T08:03:20.000Z,91.71868133544922,
A,2020-10-19T08:03:30.000Z,30.788026809692383,
B,2020-10-19T08:03:30.000Z,94.97325134277344,
C,2020-10-19T08:03:30.000Z,95.16343688964844,
D,2020-10-19T08:03:30.000Z,93.0711898803711,
E,2020-10-19T08:03:30.000Z,91.71868133544922,
A,2020-10-19T08:03:40.000Z,30.788026809692383,
B,2020-10-19T08:03:40.000Z,94.97325134277344,
C,2020-10-19T08:03:40.000Z,95.16343688964844,
D,2020-10-19T08:03:40.000Z,93.0711898803711,
E,2020-10-19T08:03:40.000Z,91.71868133544922,
A,2020-10-19T08:03:50.000Z,30.788026809692383,
B,2020-10-19T08:03:50.000Z,94.97325134277344,
C,2020-10-19T08:03:50.000Z,95.16343688964844,
D,2020-10-19T08:03:50.000Z,93.0711898803711,
E,2020-10-19T08:03:50.000Z,91.71868133544922,
A,2020-10-19T08:04:00.000Z,35.25394821166992,
B,2020-10-19T08:04:00.000Z,94.90985107421875,
C,2020-10-19T08:04:00.000Z,95.18458557128906,
