series,timestamp,value,label
A,2021-01-27T09:27:39.000Z,1.1496195793151855,
B,2021-01-27T09:27:39.000Z,90.95785522460938,
C,2021-01-27T09:27:39.000Z,89.90144348144531,
D,2021-01-27T09:27:39.000Z,83.3689193725586,
E,2021-01-27T09:27:39.000Z,78.44281768798828,
A,2021-01-27T09:27:49.000Z,1.1496195793151855,
B,2021-01-27T09:27:49.000Z,90.95785522460938,
C,2021-01-27T09:27:49.000Z,89.90144348144531,
D,2021-01-27T09:27:49.000Z,83.3689193725586,
E,2021-01-27T09:27:49.000Z,78.44281768798828,
A,2021-01-27T09:27:59.000Z,1.1496195793151855,
B,2021-01-27T09:27:59.000Z,90.95785522460938,
C,2021-01-27T09:27:59.000Z,89.90144348144531,
D,2021-01-27T09:27:59.000Z,83.3689193725586,
E,2021-01-27T09:27:59.000Z,78.44281768798828,
A,2021-01-27T09:30:09.000Z,10.893375396728516,
B,2021-01-27T09:30:09.000Z,90.83106231689453,
C,2021-01-27T09:30:09.000Z,90.13363647460938,
D,2021-01-27T09:30:09.000Z,84.25397491455078,
E,2021-01-27T09:30:09.000Z,80.96662902832031,
A,2021-01-27T09:30:19.000Z,10.893375396728516,
B,2021-01-27T09:30:19.000Z,90.83106231689453,
C,2021-01-27T09:30:19.000Z,90.13363647460938,
D,2021-01-27T09:30:19.000Z,84.25397491455078,
E,2021-01-27T09:30:19.000Z,80.96662902832031,
A,2021-01-27T09:30:29.000Z,10.893375396728516,
B,2021-01-27T09:30:29.000Z,90.83106231689453,
C,2021-01-27T09:30:29.000Z,90.13363647460938,
D,2021-01-27T09:30:29.000Z,84.25397491455078,
E,2021-01-27T09:30:29.000Z,80.96662902832031,
A,2021-01-27T09:30:39.000Z,8.051281929016113,
B,2021-01-27T09:30:39.000Z,90.83106231689453,
C,2021-01-27T09:30:39.000Z,90.17588806152344,
D,2021-01-27T09:30:39.000Z,84.52794647216797,
E,2021-01-27T09:30:39.000Z,81.74637603759766,
A,2021-01-27T09:30:49.000Z,8.051281929016113,
B,2021-01-27T09:30:49.000Z,90.83106231689453,
C,2021-01-27T09:30:49.000Z,90.17588806152344,
D,2021-01-27T09:30:49.000Z,84.52794647216797,
E,2021-01-27T09:30:49.000Z,81.74637603759766,
A,2021-01-27T09:30:59.000Z,8.051281929016113,
B,2021-01-27T09:30:59.000Z,90.83106231689453,
C,2021-01-27T09:30:59.000Z,90.17588806152344,
D,2021-01-27T09:30:59.000Z,84.52794647216797,
E,2021-01-27T09:30:59.000Z,81.74637603759766,
