series,timestamp,value,label
A,2020-10-29T06:47:01.000Z,0.7432681322097778,
B,2020-10-29T06:47:01.000Z,23.424070358276367,
C,2020-10-29T06:47:01.000Z,23.134300231933594,
D,2020-10-29T06:47:01.000Z,23.279184341430664,
E,2020-10-29T06:47:01.000Z,21.85106658935547,
A,2020-10-29T06:47:11.000Z,0.7432681322097778,
B,2020-10-29T06:47:11.000Z,23.424070358276367,
C,2020-10-29T06:47:11.000Z,23.134300231933594,
D,2020-10-29T06:47:11.000Z,23.279184341430664,
E,2020-10-29T06:47:11.000Z,21.85106658935547,
A,2020-10-29T06:47:21.000Z,0.7432681322097778,
B,2020-10-29T06:47:21.000Z,23.424070358276367,
C,2020-10-29T06:47:21.000Z,23.134300231933594,
D,2020-10-29T06:47:21.000Z,23.279184341430664,
E,2020-10-29T06:47:21.000Z,21.85106658935547,
A,2020-10-29T06:47:31.000Z,0.7432681322097778,
B,2020-10-29T06:47:31.000Z,23.403362274169922,
C,2020-10-29T06:47:31.000Z,23.134300231933594,
D,2020-10-29T06:47:31.000Z,23.258508682250977,
E,2020-10-29T06:47:31.000Z,21.83032989501953,
A,2020-10-29T06:47:41.000Z,0.7432681322097778,
B,2020-10-29T06:47:41.000Z,23.403362274169922,
C,2020-10-29T06:47:41.000Z,23.134300231933594,
D,2020-10-29T06:47:41.000Z,23.258508682250977,
E,2020-10-29T06:47:41.000Z,21.83032989501953,
A,2020-10-29T06:47:51.000Z,0.7432681322097778,
B,2020-10-29T06:47:51.000Z,23.403362274169922,
C,2020-10-29T06:47:51.000Z,23.134300231933594,
D,2020-10-29T06:47:51.000Z,23.258508682250977,
E,2020-10-29T06:47:51.000Z,21.83032989501953,
A,2020-10-29T06:49:31.000Z,0.33691665530204773,
B,2020-10-29T06:49:31.000Z,23.403362274169922,
C,2020-10-29T06:49:31.000Z,23.09291648864746,
D,2020-10-29T06:49:31.000Z,23.258508682250977,
E,2020-10-29T06:49:31.000Z,21.954570770263672,
A,2020-10-29T06:49:41.000Z,0.33691665530204773,
B,2020-10-29T06:49:41.000Z,23.403362274169922,
C,2020-10-29T06:49:41.000Z,23.09291648864746,
D,2020-10-29T06:49:41.000Z,23.258508682250977,
E,2020-10-29T06:49:41.000Z,21.954570770263672,
A,2020-10-29T06:49:51.000Z,0.33691665530204773,
B,2020-10-29T06:49:51.000Z,23.403362274169922,
C,2020-10-29T06:49:51.000Z,23.09291648864746,
D,2020-10-29T06:49:51.000Z,23.258508682250977,
E,2020-10-29T06:49:51.000Z,21.954570770263672,
A,2020-10-29T06:51:01.000Z,0.33691665530204773,
B,2020-10-29T06:51:01.000Z,23.382688522338867,
C,2020-10-29T06:51:01.000Z,23.09291648864746,
D,2020-10-29T06:51:01.000Z,23.237802505493164,
E,2020-10-29T06:51:01.000Z,22.01662826538086,
A,2020-10-29T06:51:11.000Z,0.33691665530204773,
B,2020-10-29T06:51:11.000Z,23.382688522338867,
C,2020-10-29T06:51:11.000Z,23.09291648864746,
D,2020-10-29T06:51:11.000Z,23.237802505493164,
E,2020-10-29T06:51:11.000Z,22.01662826538086,
A,2020-10-29T06:51:21.000Z,0.33691665530204773,
B,2020-10-29T06:51:21.000Z,23.382688522338867,
C,2020-10-29T06:51:21.000Z,23.09291648864746,
D,2020-10-29T06:51:21.000Z,23.237802505493164,
E,2020-10-29T06:51:21.000Z,22.01662826538086,
A,2020-10-29T06:52:01.000Z,1.1496195793151855,
B,2020-10-29T06:52:01.000Z,23.382688522338867,
C,2020-10-29T06:52:01.000Z,23.09291648864746,
D,2020-10-29T06:52:01.000Z,23.237802505493164,
E,2020-10-29T06:52:01.000Z,22.037334442138672,
A,2020-10-29T06:52:11.000Z,1.1496195793151855,
B,2020-10-29T06:52:11.000Z,23.382688522338867,
C,2020-10-29T06:52:11.000Z,23.09291648864746,
D,2020-10-29T06:52:11.000Z,23.237802505493164,
E,2020-10-29T06:52:11.000Z,22.037334442138672,
A,2020-10-29T06:52:21.000Z,1.1496195793151855,
B,2020-10-29T06:52:21.000Z,23.382688522338867,
C,2020-10-29T06:52:21.000Z,23.09291648864746,
D,2020-10-29T06:52:21.000Z,23.237802505493164,
E,2020-10-29T06:52:21.000Z,22.037334442138672,
A,2020-10-29T06:52:31.000Z,0.7432681322097778,
B,2020-10-29T06:52:31.000Z,23.382688522338867,
C,2020-10-29T06:52:31.000Z,23.09291648864746,
D,2020-10-29T06:52:31.000Z,23.237802505493164,
E,2020-10-29T06:52:31.000Z,22.099424362182617,
A,2020-10-29T06:52:41.000Z,0.7432681322097778,
B,2020-10-29T06:52:41.000Z,23.382688522338867,
C,2020-10-29T06:52:41.000Z,23.09291648864746,
D,2020-10-29T06:52:41.000Z,23.237802505493164,
E,2020-10-29T06:52:41.000Z,22.099424362182617,
A,2020-10-29T06:52:51.000Z,0.7432681322097778,
B,2020-10-29T06:52:51.000Z,23.382688522338867,
C,2020-10-29T06:52:51.000Z,23.09291648864746,
D,2020-10-29T06:52:51.000Z,23.237802505493164,
E,2020-10-29T06:52:51.000Z,22.099424362182617,
A,2020-10-29T06:53:31.000Z,0.33691665530204773,
B,2020-10-29T06:53:31.000Z,23.382688522338867,
C,2020-10-29T06:53:31.000Z,23.09291648864746,
D,2020-10-29T06:53:31.000Z,23.237802505493164,
E,2020-10-29T06:53:31.000Z,22.120132446289062,
A,2020-10-29T06:53:41.000Z,0.33691665530204773,
B,2020-10-29T06:53:41.000Z,23.382688522338867,
C,2020-10-29T06:53:41.000Z,23.09291648864746,
D,2020-10-29T06:53:41.000Z,23.237802505493164,
E,2020-10-29T06:53:41.000Z,22.120132446289062,
A,2020-10-29T06:53:51.000Z,0.33691665530204773,
B,2020-10-29T06:53:51.000Z,23.382688522338867,
C,2020-10-29T06:53:51.000Z,23.09291648864746,
D,2020-10-29T06:53:51.000Z,23.237802505493164,
E,2020-10-29T06:53:51.000Z,22.120132446289062,
A,2020-10-29T07:05:31.000Z,1.1496195793151855,
B,2020-10-29T07:05:31.000Z,80.03947448730469,
C,2020-10-29T07:05:31.000Z,74.64065551757812,
D,2020-10-29T07:05:31.000Z,64.845458984375,
E,2020-10-29T07:05:31.000Z,23.113624572753906,
A,2020-10-29T07:05:41.000Z,1.1496195793151855,
B,2020-10-29T07:05:41.000Z,80.03947448730469,
C,2020-10-29T07:05:41.000Z,74.64065551757812,
D,2020-10-29T07:05:41.000Z,64.845458984375,
E,2020-10-29T07:05:41.000Z,23.113624572753906,
A,2020-10-29T07:05:51.000Z,1.1496195793151855,
B,2020-10-29T07:05:51.000Z,80.03947448730469,
C,2020-10-29T07:05:51.000Z,74.64065551757812,
D,2020-10-29T07:05:51.000Z,64.845458984375,
E,2020-10-29T07:05:51.000Z,23.113624572753906,
A,2020-10-29T07:06:01.000Z,1.1496195793151855,
B,2020-10-29T07:06:01.000Z,81.07200622558594,
C,2020-10-29T07:06:01.000Z,75.94306182861328,
D,2020-10-29T07:06:01.000Z,67.06575775146484,
E,2020-10-29T07:06:01.000Z,23.631046295166016,
A,2020-10-29T07:06:11.000Z,1.1496195793151855,
B,2020-10-29T07:06:11.000Z,81.07200622558594,
C,2020-10-29T07:06:11.000Z,75.94306182861328,
D,2020-10-29T07:06:11.000Z,67.06575775146484,
E,2020-10-29T07:06:11.000Z,23.631046295166016,
A,2020-10-29T07:06:21.000Z,1.1496195793151855,
B,2020-10-29T07:06:21.000Z,81.07200622558594,
C,2020-10-29T07:06:21.000Z,75.94306182861328,
D,2020-10-29T07:06:21.000Z,67.06575775146484,
E,2020-10-29T07:06:21.000Z,23.631046295166016,
A,2020-10-29T07:06:31.000Z,3.1790099143981934,
B,2020-10-29T07:06:31.000Z,81.99922943115234,
C,2020-10-29T07:06:31.000Z,77.11943054199219,
D,2020-10-29T07:06:31.000Z,68.97187805175781,
E,2020-10-29T07:06:31.000Z,25.30758285522461,
A,2020-10-29T07:06:41.000Z,3.1790099143981934,
B,2020-10-29T07:06:41.000Z,81.99922943115234,
C,2020-10-29T07:06:41.000Z,77.11943054199219,
D,2020-10-29T07:06:41.000Z,68.97187805175781,
E,2020-10-29T07:06:41.000Z,25.30758285522461,
A,2020-10-29T07:06:51.000Z,3.1790099143981934,
B,2020-10-29T07:06:51.000Z,81.99922943115234,
C,2020-10-29T07:06:51.000Z,77.11943054199219,
D,2020-10-29T07:06:51.000Z,68.97187805175781,
E,2020-10-29T07:06:51.000Z,25.30758285522461,
A,2020-10-29T07:07:01.000Z,3.1790099143981934,
B,2020-10-29T07:07:01.000Z,82.88429260253906,
C,2020-10-29T07:07:01.000Z,78.21173858642578,
D,2020-10-29T07:07:01.000Z,70.67042541503906,
E,2020-10-29T07:07:01.000Z,29.033193588256836,
A,2020-10-29T07:07:11.000Z,3.1790099143981934,
B,2020-10-29T07:07:11.000Z,82.88429260253906,
C,2020-10-29T07:07:11.000Z,78.21173858642578,
D,2020-10-29T07:07:11.000Z,70.67042541503906,
E,2020-10-29T07:07:11.000Z,29.033193588256836,
A,2020-10-29T07:07:21.000Z,3.1790099143981934,
B,2020-10-29T07:07:21.000Z,82.88429260253906,
C,2020-10-29T07:07:21.000Z,78.21173858642578,
D,2020-10-29T07:07:21.000Z,70.67042541503906,
E,2020-10-29T07:07:21.000Z,29.033193588256836,
A,2020-10-29T07:07:31.000Z,2.773447275161743,
B,2020-10-29T07:07:31.000Z,83.76934814453125,
C,2020-10-29T07:07:31.000Z,79.19906616210938,
D,2020-10-29T07:07:31.000Z,72.24594116210938,
E,2020-10-29T07:07:31.000Z,33.26477813720703,
A,2020-10-29T07:07:41.000Z,2.773447275161743,
B,2020-10-29T07:07:41.000Z,83.76934814453125,
C,2020-10-29T07:07:41.000Z,79.19906616210938,
D,2020-10-29T07:07:41.000Z,72.24594116210938,
E,2020-10-29T07:07:41.000Z,33.26477813720703,
A,2020-10-29T07:07:51.000Z,2.773447275161743,
B,2020-10-29T07:07:51.000Z,83.76934814453125,
C,2020-10-29T07:07:51.000Z,79.19906616210938,
D,2020-10-29T07:07:51.000Z,72.24594116210938,
E,2020-10-29T07:07:51.000Z,33.26477813720703,
A,2020-10-29T07:08:01.000Z,2.773447275161743,
B,2020-10-29T07:08:01.000Z,84.40151977539062,
C,2020-10-29T07:08:01.000Z,80.14482116699219,
D,2020-10-29T07:08:01.000Z,73.69535827636719,
E,2020-10-29T07:08:01.000Z,36.855682373046875,
A,2020-10-29T07:08:11.000Z,2.773447275161743,
B,2020-10-29T07:08:11.000Z,84.40151977539062,
C,2020-10-29T07:08:11.000Z,80.14482116699219,
D,2020-10-29T07:08:11.000Z,73.69535827636719,
E,2020-10-29T07:08:11.000Z,36.855682373046875,
A,2020-10-29T07:08:21.000Z,2.773447275161743,
B,2020-10-29T07:08:21.000Z,84.40151977539062,
C,2020-10-29T07:08:21.000Z,80.14482116699219,
D,2020-10-29T07:08:21.000Z,73.69535827636719,
E,2020-10-29T07:08:21.000Z,36.855682373046875,
A,2020-10-29T07:08:31.000Z,3.991712808609009,
B,2020-10-29T07:08:31.000Z,85.05477142333984,
C,2020-10-29T07:08:31.000Z,81.00882720947266,
D,2020-10-29T07:08:31.000Z,75.01878356933594,
E,2020-10-29T07:08:31.000Z,39.82390213012695,
A,2020-10-29T07:08:41.000Z,3.991712808609009,
B,2020-10-29T07:08:41.000Z,85.05477142333984,
C,2020-10-29T07:08:41.000Z,81.00882720947266,
D,2020-10-29T07:08:41.000Z,75.01878356933594,
E,2020-10-29T07:08:41.000Z,39.82390213012695,
A,2020-10-29T07:08:51.000Z,3.991712808609009,
