series,timestamp,value,label
A,2020-04-13T09:00:00.000Z,28.35149574279785,
B,2020-04-13T09:00:00.000Z,87.92063903808594,
C,2020-04-13T09:00:00.000Z,85.89763641357422,
D,2020-04-13T09:00:00.000Z,73.4853286743164,
E,2020-04-13T09:00:00.000Z,66.87725067138672,
A,2020-04-13T09:00:10.000Z,28.35149574279785,
B,2020-04-13T09:00:10.000Z,87.92063903808594,
C,2020-04-13T09:00:10.000Z,85.89763641357422,
D,2020-04-13T09:00:10.000Z,73.4853286743164,
E,2020-04-13T09:00:10.000Z,66.87725067138672,
A,2020-04-13T09:00:20.000Z,28.35149574279785,
B,2020-04-13T09:00:20.000Z,87.92063903808594,
C,2020-04-13T09:00:20.000Z,85.89763641357422,
D,2020-04-13T09:00:20.000Z,73.4853286743164,
E,2020-04-13T09:00:20.000Z,66.87725067138672,
A,2020-04-13T09:00:30.000Z,25.51019287109375,
B,2020-04-13T09:00:30.000Z,88.29995727539062,
C,2020-04-13T09:00:30.000Z,86.3191146850586,
D,2020-04-13T09:00:30.000Z,74.72471618652344,
E,2020-04-13T09:00:30.000Z,68.17588806152344,
A,2020-04-13T09:00:40.000Z,25.51019287109375,
B,2020-04-13T09:00:40.000Z,88.29995727539062,
C,2020-04-13T09:00:40.000Z,86.3191146850586,
D,2020-04-13T09:00:40.000Z,74.72471618652344,
E,2020-04-13T09:00:40.000Z,68.17588806152344,
A,2020-04-13T09:00:50.000Z,25.51019287109375,
B,2020-04-13T09:00:50.000Z,88.29995727539062,
C,2020-04-13T09:00:50.000Z,86.3191146850586,
D,2020-04-13T09:00:50.000Z,74.72471618652344,
E,2020-04-13T09:00:50.000Z,68.17588806152344,
A,2020-04-13T09:01:00.000Z,23.480012893676758,
B,2020-04-13T09:01:00.000Z,88.67926788330078,
C,2020-04-13T09:01:00.000Z,86.71947479248047,
D,2020-04-13T09:01:00.000Z,75.88004302978516,
E,2020-04-13T09:01:00.000Z,69.4117202758789,
A,2020-04-13T09:01:10.000Z,23.480012893676758,
B,2020-04-13T09:01:10.000Z,88.67926788330078,
C,2020-04-13T09:01:10.000Z,86.71947479248047,
D,2020-04-13T09:01:10.000Z,75.88004302978516,
E,2020-04-13T09:01:10.000Z,69.4117202758789,
A,2020-04-13T09:01:20.000Z,23.480012893676758,
B,2020-04-13T09:01:20.000Z,88.67926788330078,
C,2020-04-13T09:01:20.000Z,86.71947479248047,
D,2020-04-13T09:01:20.000Z,75.88004302978516,
E,2020-04-13T09:01:20.000Z,69.4117202758789,
A,2020-04-13T09:01:30.000Z,19.419654846191406,
B,2020-04-13T09:01:30.000Z,88.9953384399414,
C,2020-04-13T09:01:30.000Z,87.09879302978516,
D,2020-04-13T09:01:30.000Z,76.90937042236328,
E,2020-04-13T09:01:30.000Z,70.56538391113281,
A,2020-04-13T09:01:40.000Z,19.419654846191406,
B,2020-04-13T09:01:40.000Z,88.9953384399414,
C,2020-04-13T09:01:40.000Z,87.09879302978516,
D,2020-04-13T09:01:40.000Z,76.90937042236328,
E,2020-04-13T09:01:40.000Z,70.56538391113281,
