series,timestamp,value,label
A,2021-03-02T07:07:39.000Z,1.9615334272384644,
B,2021-03-02T07:07:39.000Z,61.13796615600586,
C,2021-03-02T07:07:39.000Z,69.28604888916016,
D,2021-03-02T07:07:39.000Z,40.40635299682617,
E,2021-03-02T07:07:39.000Z,25.39034652709961,
A,2021-03-02T07:07:49.000Z,1.9615334272384644,
B,2021-03-02T07:07:49.000Z,61.13796615600586,
C,2021-03-02T07:07:49.000Z,69.28604888916016,
D,2021-03-02T07:07:49.000Z,40.40635299682617,
E,2021-03-02T07:07:49.000Z,25.39034652709961,
A,2021-03-02T07:07:59.000Z,1.9615334272384644,
B,2021-03-02T07:07:59.000Z,61.13796615600586,
C,2021-03-02T07:07:59.000Z,69.28604888916016,
D,2021-03-02T07:07:59.000Z,40.40635299682617,
E,2021-03-02T07:07:59.000Z,25.39034652709961,
A,2021-03-02T07:08:09.000Z,4.803626537322998,
B,2021-03-02T07:08:09.000Z,63.253543853759766,
C,2021-03-02T07:08:09.000Z,71.59474182128906,
D,2021-03-02T07:08:09.000Z,45.96559524536133,
E,2021-03-02T07:08:09.000Z,30.711719512939453,
A,2021-03-02T07:08:19.000Z,4.803626537322998,
B,2021-03-02T07:08:19.000Z,63.253543853759766,
C,2021-03-02T07:08:19.000Z,71.59474182128906,
D,2021-03-02T07:08:19.000Z,45.96559524536133,
E,2021-03-02T07:08:19.000Z,30.711719512939453,
A,2021-03-02T07:08:29.000Z,4.803626537322998,
B,2021-03-02T07:08:29.000Z,63.253543853759766,
C,2021-03-02T07:08:29.000Z,71.59474182128906,
D,2021-03-02T07:08:29.000Z,45.96559524536133,
E,2021-03-02T07:08:29.000Z,30.711719512939453,
A,2021-03-02T07:08:39.000Z,8.051281929016113,
B,2021-03-02T07:08:39.000Z,65.22250366210938,
C,2021-03-02T07:08:39.000Z,73.67434692382812,
D,2021-03-02T07:08:39.000Z,50.67314910888672,
E,2021-03-02T07:08:39.000Z,35.631038665771484,
A,2021-03-02T07:08:49.000Z,8.051281929016113,
B,2021-03-02T07:08:49.000Z,65.22250366210938,
C,2021-03-02T07:08:49.000Z,73.67434692382812,
D,2021-03-02T07:08:49.000Z,50.67314910888672,
E,2021-03-02T07:08:49.000Z,35.631038665771484,
A,2021-03-02T07:08:59.000Z,8.051281929016113,
B,2021-03-02T07:08:59.000Z,65.22250366210938,
