series,timestamp,value,label
A,2021-06-02T09:01:01.000Z,702.3268432617188,
B,2021-06-02T09:01:01.000Z,123.16265106201172,
C,2021-06-02T09:01:01.000Z,127.02340698242188,
D,2021-06-02T09:01:01.000Z,136.236572265625,
E,2021-06-02T09:01:01.000Z,110.37135314941406,
A,2021-06-02T09:01:11.000Z,702.3268432617188,
B,2021-06-02T09:01:11.000Z,123.16265106201172,
C,2021-06-02T09:01:11.000Z,127.02340698242188,
D,2021-06-02T09:01:11.000Z,136.236572265625,
E,2021-06-02T09:01:11.000Z,110.37135314941406,
A,2021-06-02T09:01:21.000Z,702.3268432617188,
B,2021-06-02T09:01:21.000Z,123.16265106201172,
C,2021-06-02T09:01:21.000Z,127.02340698242188,
D,2021-06-02T09:01:21.000Z,136.236572265625,
E,2021-06-02T09:01:21.000Z,110.37135314941406,
A,2021-06-02T09:01:31.000Z,4599.2021484375,
B,2021-06-02T09:01:31.000Z,122.05347442626953,
C,2021-06-02T09:01:31.000Z,125.91426849365234,
D,2021-06-02T09:01:31.000Z,134.9740753173828,
E,2021-06-02T09:01:31.000Z,110.11614990234375,
A,2021-06-02T09:01:41.000Z,4599.2021484375,
B,2021-06-02T09:01:41.000Z,122.05347442626953,
C,2021-06-02T09:01:41.000Z,125.91426849365234,
D,2021-06-02T09:01:41.000Z,134.9740753173828,
E,2021-06-02T09:01:41.000Z,110.11614990234375,
A,2021-06-02T09:01:51.000Z,4599.2021484375,
B,2021-06-02T09:01:51.000Z,122.05347442626953,
C,2021-06-02T09:01:51.000Z,125.91426849365234,
D,2021-06-02T09:01:51.000Z,134.9740753173828,
E,2021-06-02T09:01:51.000Z,110.11614990234375,
A,2021-06-02T09:02:01.000Z,5015.36181640625,
B,2021-06-02T09:02:01.000Z,120.21907043457031,
C,2021-06-02T09:02:01.000Z,124.84773254394531,
D,2021-06-02T09:02:01.000Z,133.4333953857422,
E,2021-06-02T09:02:01.000Z,110.69035339355469,
A,2021-06-02T09:02:11.000Z,5015.36181640625,
B,2021-06-02T09:02:11.000Z,120.21907043457031,
C,2021-06-02T09:02:11.000Z,124.84773254394531,
D,2021-06-02T09:02:11.000Z,133.4333953857422,
E,2021-06-02T09:02:11.000Z,110.69035339355469,
A,2021-06-02T09:02:21.000Z,5015.36181640625,
B,2021-06-02T09:02:21.000Z,120.21907043457031,
C,2021-06-02T09:02:21.000Z,124.84773254394531,
D,2021-06-02T09:02:21.000Z,133.4333953857422,
E,2021-06-02T09:02:21.000Z,110.69035339355469,
A,2021-06-02T09:02:31.000Z,6549.669921875,
B,2021-06-02T09:02:31.000Z,118.17667388916016,
C,2021-06-02T09:02:31.000Z,125.70093536376953,
D,2021-06-02T09:02:31.000Z,133.091064453125,
E,2021-06-02T09:02:31.000Z,111.7962646484375,
A,2021-06-02T09:02:41.000Z,6549.669921875,
B,2021-06-02T09:02:41.000Z,118.17667388916016,
C,2021-06-02T09:02:41.000Z,125.70093536376953,
D,2021-06-02T09:02:41.000Z,133.091064453125,
E,2021-06-02T09:02:41.000Z,111.7962646484375,
A,2021-06-02T09:02:51.000Z,6549.669921875,
B,2021-06-02T09:02:51.000Z,118.17667388916016,
C,2021-06-02T09:02:51.000Z,125.70093536376953,
D,2021-06-02T09:02:51.000Z,133.091064453125,
E,2021-06-02T09:02:51.000Z,111.7962646484375,
A,2021-06-02T09:03:01.000Z,3548.856689453125,
B,2021-06-02T09:03:01.000Z,117.02824401855469,
C,2021-06-02T09:03:01.000Z,125.03966522216797,
D,2021-06-02T09:03:01.000Z,133.6046142578125,
E,2021-06-02T09:03:01.000Z,112.71083068847656,
A,2021-06-02T09:03:11.000Z,3548.856689453125,
B,2021-06-02T09:03:11.000Z,117.02824401855469,
C,2021-06-02T09:03:11.000Z,125.03966522216797,
D,2021-06-02T09:03:11.000Z,133.6046142578125,
E,2021-06-02T09:03:11.000Z,112.71083068847656,
A,2021-06-02T09:03:21.000Z,3548.856689453125,
B,2021-06-02T09:03:21.000Z,117.02824401855469,
C,2021-06-02T09:03:21.000Z,125.03966522216797,
D,2021-06-02T09:03:21.000Z,133.6046142578125,
E,2021-06-02T09:03:21.000Z,112.71083068847656,
A,2021-06-02T09:03:31.000Z,4891.93505859375,
B,2021-06-02T09:03:31.000Z,116.7942886352539,
C,2021-06-02T09:03:31.000Z,123.41859436035156,
D,2021-06-02T09:03:31.000Z,133.71156311035156,
E,2021-06-02T09:03:31.000Z,113.60403442382812,
A,2021-06-02T09:03:41.000Z,4891.93505859375,
B,2021-06-02T09:03:41.000Z,116.7942886352539,
C,2021-06-02T09:03:41.000Z,123.41859436035156,
D,2021-06-02T09:03:41.000Z,133.71156311035156,
E,2021-06-02T09:03:41.000Z,113.60403442382812,
A,2021-06-02T09:03:51.000Z,4891.93505859375,
B,2021-06-02T09:03:51.000Z,116.7942886352539,
C,2021-06-02T09:03:51.000Z,123.41859436035156,
D,2021-06-02T09:03:51.000Z,133.71156311035156,
E,2021-06-02T09:03:51.000Z,113.60403442382812,
A,2021-06-02T09:04:01.000Z,5163.55517578125,
B,2021-06-02T09:04:01.000Z,117.26219940185547,
C,2021-06-02T09:04:01.000Z,124.52774047851562,
D,2021-06-02T09:04:01.000Z,134.24656677246094,
E,2021-06-02T09:04:01.000Z,114.09321594238281,
A,2021-06-02T09:04:11.000Z,5163.55517578125,
B,2021-06-02T09:04:11.000Z,117.26219940185547,
