series,timestamp,value,label
A,2020-08-06T15:20:33.000Z,251.2506561279297,
B,2020-08-06T15:20:33.000Z,21.70615005493164,
C,2020-08-06T15:20:33.000Z,21.768272399902344,
D,2020-08-06T15:20:33.000Z,21.995952606201172,
E,2020-08-06T15:20:33.000Z,21.374996185302734,
A,2020-08-06T15:20:43.000Z,251.2506561279297,
B,2020-08-06T15:20:43.000Z,21.70615005493164,
C,2020-08-06T15:20:43.000Z,21.768272399902344,
D,2020-08-06T15:20:43.000Z,21.995952606201172,
E,2020-08-06T15:20:43.000Z,21.374996185302734,
A,2020-08-06T15:20:53.000Z,251.2506561279297,
B,2020-08-06T15:20:53.000Z,21.70615005493164,
C,2020-08-06T15:20:53.000Z,21.768272399902344,
D,2020-08-06T15:20:53.000Z,21.995952606201172,
E,2020-08-06T15:20:53.000Z,21.374996185302734,
