series,timestamp,value,label
A,2020-11-02T08:00:00.000Z,7.6457200050354,
B,2020-11-02T08:00:00.000Z,96.00880432128906,
C,2020-11-02T08:00:00.000Z,95.94537353515625,
D,2020-11-02T08:00:00.000Z,94.86753845214844,
E,2020-11-02T08:00:00.000Z,89.75393676757812,
A,2020-11-02T08:00:10.000Z,7.6457200050354,
B,2020-11-02T08:00:10.000Z,96.00880432128906,
C,2020-11-02T08:00:10.000Z,95.94537353515625,
D,2020-11-02T08:00:10.000Z,94.86753845214844,
E,2020-11-02T08:00:10.000Z,89.75393676757812,
A,2020-11-02T08:00:20.000Z,7.6457200050354,
B,2020-11-02T08:00:20.000Z,96.00880432128906,
C,2020-11-02T08:00:20.000Z,95.94537353515625,
D,2020-11-02T08:00:20.000Z,94.86753845214844,
E,2020-11-02T08:00:20.000Z,89.75393676757812,
A,2020-11-02T08:00:30.000Z,10.893375396728516,
B,2020-11-02T08:00:30.000Z,96.00880432128906,
C,2020-11-02T08:00:30.000Z,95.966552734375,
D,2020-11-02T08:00:30.000Z,94.88871002197266,
E,2020-11-02T08:00:30.000Z,89.81718444824219,
A,2020-11-02T08:00:40.000Z,10.893375396728516,
B,2020-11-02T08:00:40.000Z,96.00880432128906,
C,2020-11-02T08:00:40.000Z,95.966552734375,
D,2020-11-02T08:00:40.000Z,94.88871002197266,
E,2020-11-02T08:00:40.000Z,89.81718444824219,
A,2020-11-02T08:00:50.000Z,10.893375396728516,
B,2020-11-02T08:00:50.000Z,96.00880432128906,
C,2020-11-02T08:00:50.000Z,95.966552734375,
D,2020-11-02T08:00:50.000Z,94.88871002197266,
E,2020-11-02T08:00:50.000Z,89.81718444824219,
A,2020-11-02T08:01:00.000Z,7.239368438720703,
B,2020-11-02T08:01:00.000Z,96.00880432128906,
C,2020-11-02T08:01:00.000Z,95.966552734375,
D,2020-11-02T08:01:00.000Z,94.93096160888672,
E,2020-11-02T08:01:00.000Z,89.8803939819336,
A,2020-11-02T08:01:10.000Z,7.239368438720703,
B,2020-11-02T08:01:10.000Z,96.00880432128906,
C,2020-11-02T08:01:10.000Z,95.966552734375,
D,2020-11-02T08:01:10.000Z,94.93096160888672,
E,2020-11-02T08:01:10.000Z,89.8803939819336,
A,2020-11-02T08:01:20.000Z,7.239368438720703,
B,2020-11-02T08:01:20.000Z,96.00880432128906,
C,2020-11-02T08:01:20.000Z,95.966552734375,
D,2020-11-02T08:01:20.000Z,94.93096160888672,
E,2020-11-02T08:01:20.000Z,89.8803939819336,
A,2020-11-02T08:01:30.000Z,8.86319637298584,
B,2020-11-02T08:01:30.000Z,96.02991485595703,
C,2020-11-02T08:01:30.000Z,95.966552734375,
D,2020-11-02T08:01:30.000Z,94.93096160888672,
E,2020-11-02T08:01:30.000Z,89.94361114501953,
A,2020-11-02T08:01:40.000Z,8.86319637298584,
B,2020-11-02T08:01:40.000Z,96.02991485595703,
C,2020-11-02T08:01:40.000Z,95.966552734375,
D,2020-11-02T08:01:40.000Z,94.93096160888672,
E,2020-11-02T08:01:40.000Z,89.94361114501953,
A,2020-11-02T08:01:50.000Z,8.86319637298584,
B,2020-11-02T08:01:50.000Z,96.02991485595703,
C,2020-11-02T08:01:50.000Z,95.966552734375,
D,2020-11-02T08:01:50.000Z,94.93096160888672,
E,2020-11-02T08:01:50.000Z,89.94361114501953,
A,2020-11-02T08:02:00.000Z,6.427454471588135,
B,2020-11-02T08:02:00.000Z,96.02991485595703,
C,2020-11-02T08:02:00.000Z,95.98766326904297,
D,2020-11-02T08:02:00.000Z,94.93096160888672,
E,2020-11-02T08:02:00.000Z,89.94361114501953,
A,2020-11-02T08:02:10.000Z,6.427454471588135,
B,2020-11-02T08:02:10.000Z,96.02991485595703,
C,2020-11-02T08:02:10.000Z,95.98766326904297,
D,2020-11-02T08:02:10.000Z,94.93096160888672,
E,2020-11-02T08:02:10.000Z,89.94361114501953,
A,2020-11-02T08:02:20.000Z,6.427454471588135,
B,2020-11-02T08:02:20.000Z,96.02991485595703,
C,2020-11-02T08:02:20.000Z,95.98766326904297,
D,2020-11-02T08:02:20.000Z,94.93096160888672,
E,2020-11-02T08:02:20.000Z,89.94361114501953,
A,2020-11-02T08:02:30.000Z,7.239368438720703,
B,2020-11-02T08:02:30.000Z,96.02991485595703,
C,2020-11-02T08:02:30.000Z,95.98766326904297,
D,2020-11-02T08:02:30.000Z,94.95214080810547,
E,2020-11-02T08:02:30.000Z,89.9857406616211,
A,2020-11-02T08:02:40.000Z,7.239368438720703,
B,2020-11-02T08:02:40.000Z,96.02991485595703,
C,2020-11-02T08:02:40.000Z,95.98766326904297,
D,2020-11-02T08:02:40.000Z,94.95214080810547,
E,2020-11-02T08:02:40.000Z,89.9857406616211,
A,2020-11-02T08:02:50.000Z,7.239368438720703,
B,2020-11-02T08:02:50.000Z,96.02991485595703,
C,2020-11-02T08:02:50.000Z,95.98766326904297,
D,2020-11-02T08:02:50.000Z,94.95214080810547,
E,2020-11-02T08:02:50.000Z,89.9857406616211,
A,2020-11-02T08:03:00.000Z,5.615540504455566,
B,2020-11-02T08:03:00.000Z,96.02991485595703,
C,2020-11-02T08:03:00.000Z,95.98766326904297,
D,2020-11-02T08:03:00.000Z,94.95214080810547,
E,2020-11-02T08:03:00.000Z,90.09138488769531,
A,2020-11-02T08:03:10.000Z,5.615540504455566,
B,2020-11-02T08:03:10.000Z,96.02991485595703,
C,2020-11-02T08:03:10.000Z,95.98766326904297,
D,2020-11-02T08:03:10.000Z,94.95214080810547,
E,2020-11-02T08:03:10.000Z,90.09138488769531,
A,2020-11-02T08:03:20.000Z,5.615540504455566,
B,2020-11-02T08:03:20.000Z,96.02991485595703,
C,2020-11-02T08:03:20.000Z,95.98766326904297,
D,2020-11-02T08:03:20.000Z,94.95214080810547,
E,2020-11-02T08:03:20.000Z,90.09138488769531,
A,2020-11-02T08:03:30.000Z,3.991712808609009,
B,2020-11-02T08:03:30.000Z,96.02991485595703,
C,2020-11-02T08:03:30.000Z,96.00880432128906,
D,2020-11-02T08:03:30.000Z,94.95214080810547,
E,2020-11-02T08:03:30.000Z,90.13363647460938,
A,2020-11-02T08:03:40.000Z,3.991712808609009,
B,2020-11-02T08:03:40.000Z,96.02991485595703,
C,2020-11-02T08:03:40.000Z,96.00880432128906,
D,2020-11-02T08:03:40.000Z,94.95214080810547,
E,2020-11-02T08:03:40.000Z,90.13363647460938,
A,2020-11-02T08:03:50.000Z,3.991712808609009,
B,2020-11-02T08:03:50.000Z,96.02991485595703,
C,2020-11-02T08:03:50.000Z,96.00880432128906,
D,2020-11-02T08:03:50.000Z,94.95214080810547,
E,2020-11-02T08:03:50.000Z,90.13363647460938,
A,2020-11-02T08:04:00.000Z,3.991712808609009,
B,2020-11-02T08:04:00.000Z,96.05105590820312,
C,2020-11-02T08:04:00.000Z,95.98766326904297,
D,2020-11-02T08:04:00.000Z,94.97325134277344,
E,2020-11-02T08:04:00.000Z,90.15477752685547,
A,2020-11-02T08:04:10.000Z,3.991712808609009,
B,2020-11-02T08:04:10.000Z,96.05105590820312,
C,2020-11-02T08:04:10.000Z,95.98766326904297,
D,2020-11-02T08:04:10.000Z,94.97325134277344,
E,2020-11-02T08:04:10.000Z,90.15477752685547,
A,2020-11-02T08:04:20.000Z,3.991712808609009,
B,2020-11-02T08:04:20.000Z,96.05105590820312,
C,2020-11-02T08:04:20.000Z,95.98766326904297,
D,2020-11-02T08:04:20.000Z,94.97325134277344,
E,2020-11-02T08:04:20.000Z,90.15477752685547,
A,2020-11-02T08:04:30.000Z,4.803626537322998,
B,2020-11-02T08:04:30.000Z,96.05105590820312,
C,2020-11-02T08:04:30.000Z,96.02991485595703,
D,2020-11-02T08:04:30.000Z,94.99439239501953,
E,2020-11-02T08:04:30.000Z,90.17588806152344,
A,2020-11-02T08:04:40.000Z,4.803626537322998,
B,2020-11-02T08:04:40.000Z,96.05105590820312,
C,2020-11-02T08:04:40.000Z,96.02991485595703,
D,2020-11-02T08:04:40.000Z,94.99439239501953,
E,2020-11-02T08:04:40.000Z,90.17588806152344,
A,2020-11-02T08:04:50.000Z,4.803626537322998,
B,2020-11-02T08:04:50.000Z,96.05105590820312,
C,2020-11-02T08:04:50.000Z,96.02991485595703,
D,2020-11-02T08:04:50.000Z,94.99439239501953,
